VEMOS2009inITRF2005
20.00;-76.00;0.0106;0.0076
20.00;-75.00;0.0112;0.0075
20.00;-74.00;0.0118;0.0079
20.00;-73.00;0.0124;0.0084
20.00;-72.00;0.0130;0.0083
19.00;-80.00;0.0080;0.0062
19.00;-79.00;0.0089;0.0065
19.00;-78.00;0.0097;0.0068
19.00;-77.00;0.0094;0.0068
19.00;-76.00;0.0103;0.0076
19.00;-75.00;0.0114;0.0078
19.00;-74.00;0.0119;0.0080
19.00;-73.00;0.0123;0.0080
19.00;-72.00;0.0125;0.0073
19.00;-71.00;0.0132;0.0073
19.00;-70.00;0.0128;0.0072
19.00;-69.00;0.0126;0.0080
19.00;-68.00;0.0124;0.0084
19.00;-67.00;0.0122;0.0089
19.00;-66.00;0.0124;0.0090
19.00;-65.00;0.0125;0.0092
19.00;-64.00;0.0129;0.0088
19.00;-63.00;0.0132;0.0090
19.00;-62.00;0.0133;0.0091
18.00;-81.00;0.0102;0.0061
18.00;-80.00;0.0102;0.0065
18.00;-79.00;0.0102;0.0070
18.00;-78.00;0.0098;0.0071
18.00;-77.00;0.0082;0.0065
18.00;-76.00;0.0100;0.0072
18.00;-75.00;0.0115;0.0078
18.00;-74.00;0.0121;0.0081
18.00;-73.00;0.0123;0.0076
18.00;-72.00;0.0128;0.0072
18.00;-71.00;0.0133;0.0066
18.00;-70.00;0.0128;0.0078
18.00;-69.00;0.0127;0.0079
18.00;-68.00;0.0125;0.0084
18.00;-67.00;0.0122;0.0094
18.00;-66.00;0.0125;0.0097
18.00;-65.00;0.0125;0.0107
18.00;-64.00;0.0128;0.0103
18.00;-63.00;0.0130;0.0086
18.00;-62.00;0.0133;0.0083
18.00;-61.00;0.0135;0.0084
18.00;-60.00;0.0137;0.0080
17.00;-85.00;0.0074;0.0038
17.00;-84.00;0.0085;0.0052
17.00;-83.00;0.0094;0.0059
17.00;-82.00;0.0101;0.0067
17.00;-81.00;0.0103;0.0070
17.00;-80.00;0.0107;0.0075
17.00;-79.00;0.0105;0.0076
17.00;-78.00;0.0104;0.0081
17.00;-77.00;0.0100;0.0077
17.00;-76.00;0.0110;0.0081
17.00;-75.00;0.0118;0.0088
17.00;-74.00;0.0123;0.0086
17.00;-73.00;0.0124;0.0079
17.00;-72.00;0.0127;0.0082
17.00;-71.00;0.0127;0.0078
17.00;-70.00;0.0129;0.0077
17.00;-69.00;0.0128;0.0079
17.00;-68.00;0.0127;0.0081
17.00;-67.00;0.0126;0.0088
17.00;-66.00;0.0126;0.0093
17.00;-65.00;0.0127;0.0099
17.00;-64.00;0.0129;0.0094
17.00;-63.00;0.0132;0.0084
17.00;-62.00;0.0133;0.0073
17.00;-61.00;0.0135;0.0075
17.00;-60.00;0.0137;0.0077
17.00;-59.00;0.0140;0.0078
16.00;-88.00;0.0038;0.0017
16.00;-87.00;0.0052;0.0034
16.00;-86.00;0.0066;0.0048
16.00;-85.00;0.0080;0.0061
16.00;-84.00;0.0088;0.0068
16.00;-83.00;0.0096;0.0073
16.00;-82.00;0.0101;0.0078
16.00;-81.00;0.0104;0.0081
16.00;-80.00;0.0109;0.0085
16.00;-79.00;0.0111;0.0087
16.00;-78.00;0.0112;0.0090
16.00;-77.00;0.0116;0.0090
16.00;-76.00;0.0120;0.0090
16.00;-75.00;0.0121;0.0093
16.00;-74.00;0.0123;0.0086
16.00;-73.00;0.0125;0.0084
16.00;-72.00;0.0129;0.0081
16.00;-71.00;0.0129;0.0076
16.00;-70.00;0.0129;0.0079
16.00;-69.00;0.0129;0.0077
16.00;-68.00;0.0129;0.0080
16.00;-67.00;0.0128;0.0082
16.00;-66.00;0.0128;0.0086
16.00;-65.00;0.0129;0.0085
16.00;-64.00;0.0130;0.0085
16.00;-63.00;0.0132;0.0073
16.00;-62.00;0.0133;0.0071
16.00;-61.00;0.0135;0.0072
16.00;-60.00;0.0136;0.0073
