VEMOS2015inITRF2014
20;-76;-0.005;-0.0018
20;-75;-0.0038;0.0093
20;-74;-0.0036;0.0092
20;-73;-0.004;0.0078
20;-72;-0.0051;0.0055
19;-80;-0.0037;0.0129
19;-79;-0.0047;0.0114
19;-78;-0.0046;0.0114
19;-77;-0.0046;0.0104
19;-76;-0.0041;0.0105
19;-75;-0.0036;0.0104
19;-74;-0.0031;0.0106
19;-73;-0.0038;0.0087
19;-72;-0.0045;0.0071
19;-71;-0.0027;0.0071
19;-70;-0.0031;0.0079
19;-69;-0.0008;0.0101
19;-68;0.0012;0.0109
19;-67;0.0018;0.0116
19;-66;0.0021;0.0121
19;-65;0.0028;0.0122
19;-64;0.0034;0.0122
19;-63;0.0042;0.0136
19;-62;0.0049;0.014
18;-81;-0.0035;0.014
18;-80;-0.0032;0.0138
18;-79;-0.0045;0.0122
18;-78;-0.0041;0.0123
18;-77;-0.0038;0.0121
18;-76;-0.0033;0.0124
18;-75;-0.0032;0.0118
18;-74;-0.002;0.0128
18;-73;-0.0017;0.0124
18;-72;-0.0009;0.013
18;-71;-0.0012;0.0111
18;-70;-0.0017;0.0103
18;-69;0.0007;0.0112
18;-68;0.0011;0.0116
18;-67;0.0017;0.0124
18;-66;0.0019;0.0126
18;-65;0.0027;0.0127
18;-64;0.0033;0.0128
18;-63;0.0041;0.0145
18;-62;0.0048;0.0146
18;-61;0.0053;0.0146
18;-60;0.0058;0.0147
17;-85;-0.0073;-0.0009
17;-84;-0.0046;0.0107
17;-83;-0.0045;0.0115
17;-82;-0.0034;0.0134
17;-81;-0.0035;0.0139
17;-80;-0.0032;0.0144
17;-79;-0.004;0.0134
17;-78;-0.004;0.0131
17;-77;-0.0033;0.0131
17;-76;-0.0029;0.0131
17;-75;-0.0033;0.0122
17;-74;-0.003;0.012
17;-73;-0.0016;0.0132
17;-72;-0.0012;0.0131
17;-71;-0.0009;0.0131
17;-70;-0.0007;0.0124
17;-69;0.0006;0.0122
17;-68;0.0011;0.0125
17;-67;0.0016;0.0129
17;-66;0.0019;0.0131
17;-65;0.0026;0.0129
17;-64;0.0033;0.0135
17;-63;0.004;0.0145
17;-62;0.0048;0.0148
17;-61;0.0053;0.015
17;-60;0.0057;0.0151
17;-59;0.0063;0.0151
16;-88;-0.008;-0.0011
16;-87;-0.0059;0.0108
16;-86;-0.0054;0.0108
16;-85;-0.005;0.0108
16;-84;-0.0046;0.0112
16;-83;-0.0043;0.0114
16;-82;-0.0042;0.012
16;-81;-0.0032;0.014
16;-80;-0.0032;0.0149
16;-79;-0.0038;0.0139
16;-78;-0.004;0.0134
16;-77;-0.0038;0.0132
16;-76;-0.0035;0.0127
16;-75;-0.0035;0.0121
16;-74;-0.0032;0.012
16;-73;-0.0022;0.0129
16;-72;-0.0017;0.0129
16;-71;-0.0011;0.0135
16;-70;-0.0006;0.0133
16;-69;0.0005;0.0132
16;-68;0.0011;0.013
16;-67;0.0015;0.0133
16;-66;0.0021;0.0135
16;-65;0.0027;0.0137
16;-64;0.0035;0.0145
16;-63;0.0041;0.0152
16;-62;0.0047;0.0151
16;-61;0.0052;0.0151
16;-60;0.0057;0.0156
16;-59;0.0063;0.0156
15;-89;-0.0066;0.0099
15;-88;-0.0063;0.0114
15;-87;-0.0059;0.0113
15;-86;-0.0054;0.0113
15;-85;-0.005;0.0113
15;-84;-0.0046;0.0118
15;-83;-0.0043;0.012
15;-82;-0.0042;0.0125
15;-81;-0.0033;0.0145
15;-80;-0.0029;0.0151
15;-79;-0.0032;0.0151
15;-78;-0.0035;0.0144
15;-77;-0.0036;0.014
15;-76;-0.0037;0.0133
15;-75;-0.0035;0.0125
15;-74;-0.0034;0.0124
15;-73;-0.0028;0.0124
15;-72;-0.0019;0.0132
15;-71;-0.0012;0.0139
15;-70;-0.0005;0.0141
15;-69;-0.0002;0.014
15;-68;0.0011;0.0139
15;-67;0.0016;0.014
15;-66;0.0022;0.0144
15;-65;0.0029;0.0148
15;-64;0.0036;0.0156
15;-63;0.0042;0.0156
15;-62;0.0047;0.0157
15;-61;0.0052;0.0157
15;-60;0.0057;0.0156
15;-59;0.0063;0.0161
14;-90;-0.007;0.0106
14;-89;-0.0066;0.0105
14;-88;-0.0063;0.0119
14;-87;-0.0059;0.0119
14;-86;-0.0054;0.0119
14;-85;-0.005;0.0118
14;-84;-0.0046;0.0123
14;-83;-0.0041;0.0122
14;-82;-0.0037;0.015
14;-81;-0.0035;0.0151
14;-80;-0.0029;0.0156
14;-79;-0.0032;0.0156
14;-78;-0.0029;0.0153
14;-77;-0.0031;0.015
14;-76;-0.0028;0.0152
14;-75;-0.003;0.0142
14;-74;-0.0033;0.0132
14;-73;-0.0029;0.0126
14;-72;-0.002;0.0135
14;-71;-0.0015;0.0136
14;-70;-0.0005;0.0143
14;-69;0;0.0146
14;-68;0.0011;0.0146
14;-67;0.0019;0.0149
14;-66;0.0025;0.0158
14;-65;0.0032;0.0161
14;-64;0.0038;0.0162
14;-63;0.0042;0.0162
14;-62;0.0047;0.0162
14;-61;0.0052;0.0162
14;-60;0.0057;0.0161
14;-59;0.0063;0.0158
14;-58;0.007;0.0166
13;-89;-0.0066;0.011
13;-88;-0.0063;0.0124
13;-87;-0.0059;0.0124
13;-86;-0.0054;0.0123
13;-85;-0.005;0.0123
13;-84;-0.0045;0.0123
13;-83;-0.0041;0.0128
13;-82;-0.0033;0.0156
13;-81;-0.0035;0.0156
13;-80;-0.0029;0.0156
13;-79;-0.0032;0.0162
13;-78;-0.0027;0.0161
13;-77;-0.0024;0.0161
13;-76;-0.0026;0.0155
13;-75;-0.0022;0.0157
13;-74;-0.0025;0.0154
13;-73;0.0024;0.0138
13;-72;0.0022;0.0136
13;-71;0.002;0.0136
13;-70;-0.0006;0.0145
13;-69;0.0007;0.0163
13;-68;0.0012;0.0162
13;-67;0.0023;0.0166
13;-66;0.0027;0.0165
13;-65;0.0034;0.0167
13;-64;0.0038;0.0166
13;-63;0.0042;0.0167
13;-62;0.0047;0.0167
13;-61;0.0053;0.0166
13;-60;0.0058;0.0161
13;-59;0.0065;0.0162
13;-58;0.007;0.0163
12;-89;-0.0066;0.0115
12;-88;-0.0063;0.0129
12;-87;-0.0059;0.0128
12;-86;-0.0054;0.0129
12;-85;-0.005;0.0129
12;-84;-0.0045;0.0128
12;-83;-0.0043;0.0129
12;-82;-0.003;0.0161
12;-81;-0.0028;0.0157
12;-80;-0.0024;0.0163
12;-79;-0.0032;0.0168
12;-78;-0.0027;0.0167
12;-77;-0.0023;0.0167
12;-76;-0.0019;0.0166
12;-75;-0.0015;0.0166
12;-74;0.003;0.0127
12;-73;0.0027;0.0122
12;-72;0.0023;0.0123
12;-71;0.0021;0.0133
12;-69;0.0014;0.0172
12;-68;0.0011;0.0172
12;-67;0.0029;0.0171
12;-66;0.003;0.0172
12;-65;0.0035;0.0172
12;-64;0.0038;0.0172
12;-63;0.0043;0.017
12;-62;0.0049;0.0166
12;-61;0.0055;0.0167
12;-60;0.0061;0.0168
12;-59;0.0066;0.0168
12;-58;0.0071;0.0168
11;-87;-0.0059;0.0134
11;-86;-0.0054;0.0134
11;-85;-0.005;0.0134
11;-84;-0.0045;0.0133
11;-83;-0.0032;0.0159
11;-82;-0.0029;0.0155
11;-81;-0.0022;0.0163
11;-80;-0.0021;0.0167
11;-79;-0.0028;0.0177
11;-78;-0.0024;0.0176
11;-77;-0.002;0.0176
11;-76;-0.0015;0.0177
11;-75;0.0028;0.0136
11;-74;0.0034;0.0115
11;-73;0.0029;0.0112
11;-72;0.0026;0.0108
11;-71;0.0023;0.0113
11;-70;0.0018;0.0118
11;-69;0.0014;0.012
11;-68;0.0011;0.0143
11;-67;0.0012;0.0142
11;-66;0.0013;0.016
11;-65;0.0039;0.0171
11;-64;0.0044;0.0172
11;-63;0.0048;0.0172
11;-62;0.0052;0.0173
11;-61;0.0057;0.0171
11;-60;0.0062;0.0172
11;-59;0.0068;0.017
11;-58;0.0047;0.0162
10;-86;0.0109;0.0214
10;-85;0.0119;0.0214
10;-83;-0.0032;0.0158
10;-82;-0.0029;0.0159
10;-81;-0.0021;0.0168
10;-79;0.0041;0.0221
10;-76;0.0038;0.0162
10;-75;0.0036;0.0155
10;-74;0.0042;0.0114
10;-73;0.0031;0.0106
10;-72;0.0027;0.01
10;-71;0.0023;0.0099
10;-70;0.0022;0.0104
10;-69;0.0003;0.0013
10;-68;0.0005;0.002
10;-67;0.0007;0.0031
10;-66;0.0005;0.0022
10;-65;0.0003;0.0015
10;-64;0.0003;0.0014
10;-63;0.0002;0.0011
10;-62;0.0004;0.0008
10;-61;0.0002;0.001
10;-60;0.0001;-0.0003
10;-59;0.0001;-0.0003
10;-58;0.0001;-0.0002
9;-84;0.0087;0.0216
9;-83;0.0085;0.0216
9;-82;0.0043;0.0216
9;-81;0.0047;0.0216
9;-80;0.0034;0.0216
9;-79;0.0037;0.0217
9;-78;0.0025;0.0231
9;-77;0.0041;0.0133
9;-76;0.0038;0.0147
9;-75;0.0036;0.0141
9;-74;0.0034;0.0119
9;-73;0.0032;0.0104
9;-72;0.0027;0.0096
9;-71;0.0025;0.0095
9;-70;0.0002;0.0008
9;-69;0.0002;0.0012
9;-68;0.0004;0.0014
9;-67;0.0005;0.0016
9;-66;0.0003;0.0016
9;-65;0.0003;0.0013
9;-64;0.0004;0.0009
9;-63;0.0004;0.0004
9;-62;0.0005;0.0005
9;-61;0.0003;0.0008
9;-60;0.0002;-0.0004
9;-59;0.0002;-0.0003
9;-58;0.0003;-0.0005
8;-83;0.0073;0.0211
8;-82;0.0056;0.0211
8;-81;0.0047;0.0212
8;-80;0.0033;0.0212
8;-79;0.0038;0.0213
8;-78;0.0025;0.0227
8;-77;0.0041;0.0136
8;-76;0.0038;0.013
8;-75;0.0037;0.0115
8;-74;0.0033;0.0104
8;-73;0.0033;0.0094
8;-72;0.0031;0.0089
8;-71;0.0002;-0.0002
8;-70;0.0002;-0.0001
8;-69;0.0003;0.0001
8;-68;0.0003;0.001
8;-67;0.0003;0.001
8;-66;0.0003;0.0011
8;-65;0.0004;0.0006
8;-64;0.0005;0.0008
8;-63;0.0004;0.0004
8;-62;0.0005;0.0004
8;-61;0.0002;0.0003
8;-60;0.0002;-0.0004
8;-59;0.0003;-0.0005
8;-58;0.0003;-0.0005
7;-82;0.0058;0.0207
7;-81;0.0051;0.0207
7;-80;0.0039;0.0206
7;-79;0.0034;0.0223
7;-78;0.0041;0.0099
7;-77;0.0039;0.0104
7;-76;0.0037;0.0099
7;-75;0.0039;0.0086
7;-74;0.0043;0.0078
7;-73;0.0031;0.0086
7;-72;0.0003;-0.0004
7;-71;0;-0.0008
7;-70;0.0001;-0.0003
7;-69;0.0002;0
7;-68;0.0003;-0.0001
7;-67;0.0002;0.0005
7;-66;0.0003;0.0004
7;-65;0.0003;0.0005
7;-64;0.0003;0.0006
7;-63;0.0004;0.0004
7;-62;0.0005;0.0004
7;-61;0.0001;-0.0006
7;-60;0.0002;-0.0004
7;-59;0.0003;-0.0005
7;-58;0.0003;-0.0005
7;-57;0.0003;-0.0005
6;-78;0.0041;0.009
6;-77;0.0039;0.0081
6;-76;0.0036;0.0074
6;-75;0.0037;0.0064
6;-74;0.0035;0.0071
6;-73;0.0029;0.0071
6;-72;0.0001;-0.0014
6;-71;0.0002;-0.0004
6;-70;0.0002;-0.0001
6;-69;0.0003;0.0001
6;-68;0.0003;-0.0001
6;-67;0.0003;-0.0001
6;-66;0.0003;0.0003
6;-65;0.0004;0.0003
6;-64;0.0005;0.0008
6;-63;0.0004;0.0004
6;-62;0.0005;0.0004
6;-61;0.0001;-0.0006
6;-60;0.0002;-0.0004
6;-59;0.0003;-0.0005
6;-58;0.0003;-0.0005
6;-57;0.0003;-0.0005
6;-56;0.0002;-0.0005
6;-55;0.0003;-0.0002
6;-54;0;-0.0001
6;-53;0;-0.0001
5;-78;0.0041;0.008
5;-77;0.0039;0.0074
5;-76;0.0036;0.0066
5;-75;0.0034;0.0067
5;-74;0.0023;0.0067
5;-73;0.0027;0.0067
5;-72;0.0001;-0.0014
5;-71;0.0002;-0.0011
5;-70;0.0003;-0.0003
5;-69;0.0003;0
5;-68;0.0004;0
5;-67;0.0004;-0.0001
5;-66;0.0004;0.0004
5;-65;0.0004;0.0004
5;-64;0.0006;0.0006
5;-63;0.0005;0.0002
5;-62;0.0004;-0.0009
5;-61;0.0001;-0.0006
5;-60;0.0002;-0.0004
5;-59;0.0003;-0.0005
5;-58;0.0003;-0.0006
5;-57;0.0003;-0.0006
5;-56;0.0002;-0.0004
5;-55;0.0002;-0.0002
5;-54;0;-0.0001
5;-53;0;-0.0001
5;-52;0;-0.0002
4;-78;0.0041;0.0079
4;-77;0.0038;0.0068
4;-76;0.0036;0.006
4;-75;0.0034;0.0069
4;-74;0.003;0.0088
4;-73;0.0006;0.0006
4;-72;0.0006;0.0006
4;-71;0.0002;-0.0011
4;-70;0.0002;-0.0011
4;-69;0.0003;-0.001
4;-68;0.0005;0.0001
4;-67;0.0005;-0.0001
4;-66;0.0005;0.0003
4;-65;0.0004;-0.0005
4;-64;0.0006;-0.0006
4;-63;0.0005;-0.0007
4;-62;0.0006;-0.0007
4;-61;0.0002;-0.0005
4;-60;0.0002;-0.0005
4;-59;0.0003;-0.0006
4;-58;0.0003;-0.0005
4;-57;0.0003;-0.0005
4;-56;-0.0001;-0.0003
4;-55;0;-0.0003
4;-54;-0.0001;-0.0003
4;-53;-0.0001;-0.0003
4;-52;0.0001;-0.0003
4;-51;0;-0.0002
3;-78;0.0042;0.0091
3;-77;0.0039;0.0078
3;-76;0.0036;0.0071
3;-75;0.0035;0.0074
3;-74;-0.0004;0.0026
3;-73;0.0006;0.0009
3;-72;0.0006;0.0005
3;-71;0.0002;-0.001
3;-70;0.0002;-0.0011
3;-69;0.0002;-0.0011
3;-68;0.0005;-0.0009
3;-67;0.0006;-0.0009
3;-66;0.0005;-0.0009
3;-65;0.0006;-0.0007
3;-64;0.0006;-0.0007
3;-63;0.0001;-0.001
3;-62;0.0002;-0.0009
3;-61;-0.0001;-0.0004
3;-60;-0.0001;-0.0004
3;-59;0;-0.0006
3;-58;-0.0001;-0.0006
3;-57;0;-0.0004
3;-56;-0.0001;-0.0004
3;-55;0;-0.0004
3;-54;0.0001;-0.0004
3;-53;0.0001;-0.0003
3;-52;0.0001;-0.0003
3;-51;0;-0.0003
2;-79;0.0043;0.0121
2;-78;0.0042;0.0108
2;-77;0.004;0.0095
2;-76;0.0038;0.0085
2;-75;-0.0003;0.0023
2;-74;-0.0004;0.0023
2;-73;-0.0002;0.0019
2;-72;0.0005;0.0008
2;-71;0.0002;-0.0006
2;-70;0.0002;-0.0009
2;-69;0.0002;-0.001
2;-68;0.0007;-0.0008
2;-67;0.0007;-0.0008
2;-66;0.0006;-0.001
2;-65;0.0006;-0.0007
2;-64;0.0001;-0.001
2;-63;0;-0.001
2;-62;0.0002;-0.0009
2;-61;0.0002;-0.0007
2;-60;-0.0001;-0.0006
2;-59;-0.0002;-0.0006
2;-58;0;-0.0006
2;-57;0;-0.0004
2;-56;0.0001;-0.0005
2;-55;0.0003;-0.0003
2;-54;0.0002;-0.0003
2;-53;0.0001;-0.0003
2;-52;0.0001;-0.0003
2;-51;0;-0.0004
2;-50;0;-0.0004
1;-80;0.0057;0.0136
1;-79;0.0041;0.0132
1;-78;0.0043;0.0129
1;-77;0.0041;0.0102
1;-76;-0.0003;0.0026
